0,0,0.0039713
0.019956,0,0.0040528
0.039912,0,0.0032704
0.059867,0,0.0027094
0.079823,0,0.0014884
0.099779,0,0.00095033
0.11973,0,0.00060607
0.13969,0,0.00054504
0.15965,0,0.00064167
0.1796,0,0.00078085
0.19956,0,0.00099089
0.21951,0,0.00090626
0.23947,0,0.00093244
0.25943,0,0.00081763
0.27938,0,0.00072274
0.29934,0,0.00078844
0.31929,0,0.00087741
0.33925,0,0.0011496
0.3592,0,0.0013511
0.37916,0,0.0015761
0.39912,0,0.0012835
0.41907,0,0.0011716
0,0.019956,0.0035803
0.019956,0.019956,0.0038018
0.039912,0.019956,0.0031076
0.059867,0.019956,0.002642
0.079823,0.019956,0.001626
0.099779,0.019956,0.0011591
0.11973,0.019956,0.00070333
0.13969,0.019956,0.00054211
0.15965,0.019956,0.00060396
0.1796,0.019956,0.00078678
0.19956,0.019956,0.00098444
0.21951,0.019956,0.00098515
0.23947,0.019956,0.0010106
0.25943,0.019956,0.00088881
0.27938,0.019956,0.000738
0.29934,0.019956,0.00087274
0.31929,0.019956,0.00096948
0.33925,0.019956,0.0011779
0.3592,0.019956,0.0012496
0.37916,0.019956,0.0012549
0.39912,0.019956,0.00094867
0.41907,0.019956,0.00092441
0,0.039912,0.003129
0.019956,0.039912,0.003125
0.039912,0.039912,0.002514
0.059867,0.039912,0.0022717
0.079823,0.039912,0.0014157
0.099779,0.039912,0.0010391
0.11973,0.039912,0.00079093
0.13969,0.039912,0.00065744
0.15965,0.039912,0.00077548
0.1796,0.039912,0.0010196
0.19956,0.039912,0.0011761
0.21951,0.039912,0.0011891
0.23947,0.039912,0.0011471
0.25943,0.039912,0.00097489
0.27938,0.039912,0.00079263
0.29934,0.039912,0.0009403
0.31929,0.039912,0.00093526
0.33925,0.039912,0.0012131
0.3592,0.039912,0.001275
0.37916,0.039912,0.0013558
0.39912,0.039912,0.0010621
0.41907,0.039912,0.0010269
0,0.059867,0.0021151
0.019956,0.059867,0.0021355
0.039912,0.059867,0.0016817
0.059867,0.059867,0.0016103
0.079823,0.059867,0.00097685
0.099779,0.059867,0.00081944
0.11973,0.059867,0.00076652
0.13969,0.059867,0.00058941
0.15965,0.059867,0.00073319
0.1796,0.059867,0.00095911
0.19956,0.059867,0.0011184
0.21951,0.059867,0.0010822
0.23947,0.059867,0.0010589
0.25943,0.059867,0.00089578
0.27938,0.059867,0.000713
0.29934,0.059867,0.00080259
0.31929,0.059867,0.0008297
0.33925,0.059867,0.0011111
0.3592,0.059867,0.0013224
0.37916,0.059867,0.001419
0.39912,0.059867,0.001262
0.41907,0.059867,0.0012203
0,0.079823,0.001533
0.019956,0.079823,0.00165
0.039912,0.079823,0.0014007
0.059867,0.079823,0.0014854
0.079823,0.079823,0.0010844
0.099779,0.079823,0.000997
0.11973,0.079823,0.00090059
0.13969,0.079823,0.00074863
0.15965,0.079823,0.00088152
0.1796,0.079823,0.00092922
0.19956,0.079823,0.001015
0.21951,0.079823,0.0010841
0.23947,0.079823,0.0010406
0.25943,0.079823,0.00084515
0.27938,0.079823,0.00069285
0.29934,0.079823,0.00077107
0.31929,0.079823,0.00059826
0.33925,0.079823,0.00094493
0.3592,0.079823,0.0012167
0.37916,0.079823,0.0016068
0.39912,0.079823,0.0016966
0.41907,0.079823,0.0018266
0,0.099779,0.0010055
0.019956,0.099779,0.0011912
0.039912,0.099779,0.0013657
0.059867,0.099779,0.001521
0.079823,0.099779,0.0014373
0.099779,0.099779,0.0013431
0.11973,0.099779,0.0011965
0.13969,0.099779,0.00086452
0.15965,0.099779,0.00099893
0.1796,0.099779,0.0010049
0.19956,0.099779,0.0010236
0.21951,0.099779,0.0011798
0.23947,0.099779,0.0011199
0.25943,0.099779,0.00096319
0.27938,0.099779,0.00081996
0.29934,0.099779,0.00075756
0.31929,0.099779,0.00050296
0.33925,0.099779,0.00078737
0.3592,0.099779,0.00097744
0.37916,0.099779,0.0013551
0.39912,0.099779,0.0016477
0.41907,0.099779,0.0020422
0,0.11973,0.00092589
0.019956,0.11973,0.0010681
0.039912,0.11973,0.0013077
0.059867,0.11973,0.0015037
0.079823,0.11973,0.0015301
0.099779,0.11973,0.0014003
0.11973,0.11973,0.0012509
0.13969,0.11973,0.0010046
0.15965,0.11973,0.0010624
0.1796,0.11973,0.0010189
0.19956,0.11973,0.0010003
0.21951,0.11973,0.0011078
0.23947,0.11973,0.0010116
0.25943,0.11973,0.00083437
0.27938,0.11973,0.00076774
0.29934,0.11973,0.00071107
0.31929,0.11973,0.00053137
0.33925,0.11973,0.000811
0.3592,0.11973,0.00093381
0.37916,0.11973,0.001266
0.39912,0.11973,0.001599
0.41907,0.11973,0.001908
0,0.13969,0.00090759
0.019956,0.13969,0.00086889
0.039912,0.13969,0.0011662
0.059867,0.13969,0.0013401
0.079823,0.13969,0.0014821
0.099779,0.13969,0.0015056
0.11973,0.13969,0.0013684
0.13969,0.13969,0.0011838
0.15965,0.13969,0.0011552
0.1796,0.13969,0.00099915
0.19956,0.13969,0.00077833
0.21951,0.13969,0.00085015
0.23947,0.13969,0.00073715
0.25943,0.13969,0.00062959
0.27938,0.13969,0.00059867
0.29934,0.13969,0.00058948
0.31929,0.13969,0.00049144
0.33925,0.13969,0.00071911
0.3592,0.13969,0.00086248
0.37916,0.13969,0.001274
0.39912,0.13969,0.0017969
0.41907,0.13969,0.0022155
0,0.15965,0.0010046
0.019956,0.15965,0.00086874
0.039912,0.15965,0.0011384
0.059867,0.15965,0.0013077
0.079823,0.15965,0.0014212
0.099779,0.15965,0.0015011
0.11973,0.15965,0.0014861
0.13969,0.15965,0.001365
0.15965,0.15965,0.0015161
0.1796,0.15965,0.0013363
0.19956,0.15965,0.0010501
0.21951,0.15965,0.00099519
0.23947,0.15965,0.00081693
0.25943,0.15965,0.00050522
0.27938,0.15965,0.00050422
0.29934,0.15965,0.00060319
0.31929,0.15965,0.00055607
0.33925,0.15965,0.00079526
0.3592,0.15965,0.00089663
0.37916,0.15965,0.0013072
0.39912,0.15965,0.0017155
0.41907,0.15965,0.0021294
0,0.1796,0.0012036
0.019956,0.1796,0.00095626
0.039912,0.1796,0.0012374
0.059867,0.1796,0.0012395
0.079823,0.1796,0.001269
0.099779,0.1796,0.0013858
0.11973,0.1796,0.0014441
0.13969,0.1796,0.0013132
0.15965,0.1796,0.0014558
0.1796,0.1796,0.0014553
0.19956,0.1796,0.00115
0.21951,0.1796,0.0010351
0.23947,0.1796,0.00089222
0.25943,0.1796,0.00068937
0.27938,0.1796,0.000592
0.29934,0.1796,0.0006587
0.31929,0.1796,0.0006623
0.33925,0.1796,0.00081122
0.3592,0.1796,0.00081878
0.37916,0.1796,0.0010185
0.39912,0.1796,0.0013415
0.41907,0.1796,0.0016554
0,0.19956,0.0010197
0.019956,0.19956,0.00078093
0.039912,0.19956,0.00085304
0.059867,0.19956,0.00089104
0.079823,0.19956,0.00088574
0.099779,0.19956,0.0010925
0.11973,0.19956,0.0010898
0.13969,0.19956,0.00113
0.15965,0.19956,0.0012112
0.1796,0.19956,0.001233
0.19956,0.19956,0.00092867
0.21951,0.19956,0.00079133
0.23947,0.19956,0.00069074
0.25943,0.19956,0.00046496
0.27938,0.19956,0.00042515
0.29934,0.19956,0.00052619
0.31929,0.19956,0.00061681
0.33925,0.19956,0.00068519
0.3592,0.19956,0.00080711
0.37916,0.19956,0.00096619
0.39912,0.19956,0.0012487
0.41907,0.19956,0.001373
0,0.21951,0.00092163
0.019956,0.21951,0.00059141
0.039912,0.21951,0.00064974
0.059867,0.21951,0.00056467
0.079823,0.21951,0.00058956
0.099779,0.21951,0.0008283
0.11973,0.21951,0.00088322
0.13969,0.21951,0.00097822
0.15965,0.21951,0.0011704
0.1796,0.21951,0.0011822
0.19956,0.21951,0.00087722
0.21951,0.21951,0.000806
0.23947,0.21951,0.00069348
0.25943,0.21951,0.00054052
0.27938,0.21951,0.00046493
0.29934,0.21951,0.00053711
0.31929,0.21951,0.00053985
0.33925,0.21951,0.00059767
0.3592,0.21951,0.00068248
0.37916,0.21951,0.00085544
0.39912,0.21951,0.001071
0.41907,0.21951,0.0012001
0,0.23947,0.00075833
0.019956,0.23947,0.00067185
0.039912,0.23947,0.00067119
0.059867,0.23947,0.00055626
0.079823,0.23947,0.00057259
0.099779,0.23947,0.00066937
0.11973,0.23947,0.00067922
0.13969,0.23947,0.00076356
0.15965,0.23947,0.00099004
0.1796,0.23947,0.0010253
0.19956,0.23947,0.00083752
0.21951,0.23947,0.00080533
0.23947,0.23947,0.00072196
0.25943,0.23947,0.0005457
0.27938,0.23947,0.00044381
0.29934,0.23947,0.00052356
0.31929,0.23947,0.00046796
0.33925,0.23947,0.0005537
0.3592,0.23947,0.00061067
0.37916,0.23947,0.0006553
0.39912,0.23947,0.00069785
0.41907,0.23947,0.0007553
0,0.25943,0.00069433
0.019956,0.25943,0.00069633
0.039912,0.25943,0.00069152
0.059867,0.25943,0.00055396
0.079823,0.25943,0.00057441
0.099779,0.25943,0.00060044
0.11973,0.25943,0.00049111
0.13969,0.25943,0.00058207
0.15965,0.25943,0.00063389
0.1796,0.25943,0.00068107
0.19956,0.25943,0.00056604
0.21951,0.25943,0.00061622
0.23947,0.25943,0.00052815
0.25943,0.25943,0.00055341
0.27938,0.25943,0.00044233
0.29934,0.25943,0.00041637
0.31929,0.25943,0.00036296
0.33925,0.25943,0.00043307
0.3592,0.25943,0.00039159
0.37916,0.25943,0.00046711
0.39912,0.25943,0.000593
0.41907,0.25943,0.00064074
0,0.27938,0.00050015
0.019956,0.27938,0.00053637
0.039912,0.27938,0.00058259
0.059867,0.27938,0.00055426
0.079823,0.27938,0.00064533
0.099779,0.27938,0.00064685
0.11973,0.27938,0.00050837
0.13969,0.27938,0.00051948
0.15965,0.27938,0.00053941
0.1796,0.27938,0.0004747
0.19956,0.27938,0.00033967
0.21951,0.27938,0.00035363
0.23947,0.27938,0.00030593
0.25943,0.27938,0.00031481
0.27938,0.27938,0.00032533
0.29934,0.27938,0.00036919
0.31929,0.27938,0.00036233
0.33925,0.27938,0.000378
0.3592,0.27938,0.00036737
0.37916,0.27938,0.00039841
0.39912,0.27938,0.00039548
0.41907,0.27938,0.000418
0,0.29934,0.00052537
0.019956,0.29934,0.00048074
0.039912,0.29934,0.00048744
0.059867,0.29934,0.00040096
0.079823,0.29934,0.00048163
0.099779,0.29934,0.00046256
0.11973,0.29934,0.00038856
0.13969,0.29934,0.00042874
0.15965,0.29934,0.00058548
0.1796,0.29934,0.00053219
0.19956,0.29934,0.00041696
0.21951,0.29934,0.00051278
0.23947,0.29934,0.00045285
0.25943,0.29934,0.00040363
0.27938,0.29934,0.00037419
0.29934,0.29934,0.00040315
0.31929,0.29934,0.00030696
0.33925,0.29934,0.00033033
0.3592,0.29934,0.00027037
0.37916,0.29934,0.00041419
0.39912,0.29934,0.00040781
0.41907,0.29934,0.00041867
0,0.31929,0.00032919
0.019956,0.31929,0.00034719
0.039912,0.31929,0.00035278
0.059867,0.31929,0.00031519
0.079823,0.31929,0.00035563
0.099779,0.31929,0.00038478
0.11973,0.31929,0.00036878
0.13969,0.31929,0.00038174
0.15965,0.31929,0.00053793
0.1796,0.31929,0.00054344
0.19956,0.31929,0.00051337
0.21951,0.31929,0.00054137
0.23947,0.31929,0.00052952
0.25943,0.31929,0.00046696
0.27938,0.31929,0.00041741
0.29934,0.31929,0.00039619
0.31929,0.31929,0.00034541
0.33925,0.31929,0.00037507
0.3592,0.31929,0.00033826
0.37916,0.31929,0.00050185
0.39912,0.31929,0.00062781
0.41907,0.31929,0.00067352
0,0.33925,0.00033174
0.019956,0.33925,0.0003793
0.039912,0.33925,0.00041859
0.059867,0.33925,0.00041593
0.079823,0.33925,0.00042293
0.099779,0.33925,0.00044707
0.11973,0.33925,0.00043915
0.13969,0.33925,0.00046807
0.15965,0.33925,0.00058311
0.1796,0.33925,0.0006113
0.19956,0.33925,0.00055759
0.21951,0.33925,0.00052052
0.23947,0.33925,0.00047796
0.25943,0.33925,0.00045315
0.27938,0.33925,0.00043981
0.29934,0.33925,0.00057541
0.31929,0.33925,0.00055015
0.33925,0.33925,0.00060741
0.3592,0.33925,0.00059007
0.37916,0.33925,0.00077826
0.39912,0.33925,0.00073989
0.41907,0.33925,0.00074633
0,0.3592,0.0004213
0.019956,0.3592,0.00043819
0.039912,0.3592,0.00047533
0.059867,0.3592,0.00049311
0.079823,0.3592,0.00051411
0.099779,0.3592,0.00050311
0.11973,0.3592,0.00057989
0.13969,0.3592,0.00063993
0.15965,0.3592,0.00088048
0.1796,0.3592,0.00091289
0.19956,0.3592,0.00088259
0.21951,0.3592,0.00072711
0.23947,0.3592,0.00066874
0.25943,0.3592,0.00058022
0.27938,0.3592,0.00081796
0.29934,0.3592,0.00096267
0.31929,0.3592,0.00098015
0.33925,0.3592,0.0011078
0.3592,0.3592,0.0010253
0.37916,0.3592,0.00099359
0.39912,0.3592,0.00093248
0.41907,0.3592,0.00086656
0,0.37916,0.00035456
0.019956,0.37916,0.00040689
0.039912,0.37916,0.00054948
0.059867,0.37916,0.00060567
0.079823,0.37916,0.00058267
0.099779,0.37916,0.00056993
0.11973,0.37916,0.00063648
0.13969,0.37916,0.00059963
0.15965,0.37916,0.00082093
0.1796,0.37916,0.000918
0.19956,0.37916,0.00092456
0.21951,0.37916,0.000883
0.23947,0.37916,0.00076933
0.25943,0.37916,0.00070596
0.27938,0.37916,0.00096633
0.29934,0.37916,0.0011405
0.31929,0.37916,0.001043
0.33925,0.37916,0.0012677
0.3592,0.37916,0.0011754
0.37916,0.37916,0.0011783
0.39912,0.37916,0.0011805
0.41907,0.37916,0.0011556
0,0.39912,0.00035589
0.019956,0.39912,0.00039863
0.039912,0.39912,0.0005177
0.059867,0.39912,0.00059767
0.079823,0.39912,0.000565
0.099779,0.39912,0.00058352
0.11973,0.39912,0.00066837
0.13969,0.39912,0.00066089
0.15965,0.39912,0.00076933
0.1796,0.39912,0.0009683
0.19956,0.39912,0.0010092
0.21951,0.39912,0.00094019
0.23947,0.39912,0.00082152
0.25943,0.39912,0.00085133
0.27938,0.39912,0.0010239
0.29934,0.39912,0.0011961
0.31929,0.39912,0.0012441
0.33925,0.39912,0.0015006
0.3592,0.39912,0.0014103
0.37916,0.39912,0.001458
0.39912,0.39912,0.0014406
0.41907,0.39912,0.0013264
